"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M800","2019-07-28 19:00:00","440.000","0.000","0.200","24.200","0.940","960.500","-99.000","0.500","-99.000","-99.000","-99.000","30.100","","21.000",""
"C0A570","2019-07-28 19:00:00","360.000","0.000","0.100","24.900","0.950","969.500","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","22.900",""
"C0S790","2019-07-28 19:00:00","236.000","8.000","0.700","25.200","0.960","984.900","-99.000","3.000","-99.000","-99.000","-99.000","32.800","","22.000",""
"C0D590","2019-07-28 19:00:00","143.000","165.000","0.800","27.600","0.890","993.700","-99.000","0.500","-99.000","-99.000","-99.000","31.700","","23.400",""
"C0U990","2019-07-28 19:00:00","31.000","6.000","1.700","29.300","0.780","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.600",""
"C0M700","2019-07-28 19:00:00","150.000","284.000","0.800","24.900","0.970","992.700","-99.000","12.500","-99.000","-99.000","-99.000","31.700","","23.700",""
"C0A970","2019-07-28 19:00:00","96.000","158.000","8.000","27.600","0.860","998.800","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.000",""
"CM0110","2019-07-28 19:00:00","7.000","216.000","0.500","29.600","0.720","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.700",""
"C0S940","2019-07-28 19:00:00","150.000","0.000","0.200","26.700","0.870","992.900","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","24.400",""
"C0X250","2019-07-28 19:00:00","33.000","63.000","1.100","26.500","0.980","1004.800","-99.000","28.500","-99.000","-99.000","-99.000","32.400","","25.100",""
"C0K520","2019-07-28 19:00:00","10.000","181.000","0.900","28.100","0.800","1006.400","-99.000","1.500","-99.000","-99.000","-99.000","32.900","","25.600",""
"C0Z200","2019-07-28 19:00:00","153.000","241.000","1.000","27.200","0.990","993.800","-99.000","2.000","-99.000","-99.000","-99.000","32.400","","24.100",""
"C0V740","2019-07-28 19:00:00","60.000","5.000","1.400","26.200","0.980","1002.400","-99.000","36.500","-99.000","-99.000","-99.000","32.900","","24.400",""
"C0V790","2019-07-28 19:00:00","410.000","360.000","1.000","24.100","0.950","962.500","-99.000","7.000","-99.000","-99.000","-99.000","32.000","","22.000",""
"C0G860","2019-07-28 19:00:00","45.000","116.000","1.100","26.300","0.990","1001.800","-99.000","35.000","-99.000","-99.000","-99.000","33.600","","26.000",""
"C0F0A0","2019-07-28 19:00:00","3587.000","299.000","1.100","7.900","0.920","665.800","-99.000","1.000","-99.000","-99.000","-99.000","11.000","","5.500",""
"C0Z250","2019-07-28 19:00:00","1124.000","0.000","0.100","20.000","0.980","889.500","-99.000","1.500","-99.000","-99.000","-99.000","26.200","","19.200",""
"C0K440","2019-07-28 19:00:00","35.000","158.000","1.700","25.600","0.980","1004.700","-99.000","15.000","-99.000","-99.000","-99.000","32.200","","25.600",""
"C0T900","2019-07-28 19:00:00","160.000","0.000","0.200","26.400","0.810","990.700","-99.000","1.000","-99.000","-99.000","-99.000","32.600","","23.700",""
"C0F9V0","2019-07-28 19:00:00","525.000","135.000","1.100","25.400","0.930","951.700","-99.000","6.500","-99.000","-99.000","-99.000","30.200","","22.400",""
"C0UA20","2019-07-28 19:00:00","2619.000","202.000","1.500","12.200","0.990","739.000","-99.000","0.500","-99.000","-99.000","-99.000","17.700","","11.000",""
"C0M850","2019-07-28 19:00:00","695.000","0.000","0.000","22.500","0.990","931.600","-99.000","14.000","-99.000","-99.000","-99.000","30.200","","20.800",""
"C0G790","2019-07-28 19:00:00","27.000","162.000","0.400","26.700","0.990","1007.400","-99.000","6.500","-99.000","-99.000","-99.000","34.500","","24.800",""
"C0C620","2019-07-28 19:00:00","19.000","129.000","1.300","30.300","0.670","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.100",""
"C0I360","2019-07-28 19:00:00","300.000","264.000","3.400","24.900","0.950","974.400","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","23.300",""
"C0R370","2019-07-28 19:00:00","55.000","102.000","0.300","27.200","-99.000","1004.000","-99.000","0.500","-99.000","-99.000","-99.000","30.200","","23.600",""
"C0M810","2019-07-28 19:00:00","1354.000","0.000","0.000","19.800","0.970","864.500","-99.000","0.500","-99.000","-99.000","-99.000","23.700","","18.100",""
"C0AC80","2019-07-28 19:00:00","40.000","51.000","1.800","29.700","0.690","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.000",""
"CM0140","2019-07-28 19:00:00","26.000","63.000","0.600","29.100","0.750","1007.800","-99.000","7.000","-99.000","-99.000","-99.000","31.400","","26.200",""
"C0SA20","2019-07-28 19:00:00","857.000","7.000","1.800","21.800","1.000","916.600","-99.000","4.000","-99.000","-99.000","-99.000","26.100","","19.900",""
"C0K490","2019-07-28 19:00:00","91.000","105.000","0.900","25.100","0.940","998.400","-99.000","2.500","-99.000","-99.000","-99.000","32.600","","23.900",""
"C0V820","2019-07-28 19:00:00","441.000","0.000","0.200","23.800","0.960","961.700","-99.000","1.000","-99.000","-99.000","-99.000","32.200","","21.400",""
"C0S810","2019-07-28 19:00:00","65.000","344.000","0.700","26.900","0.910","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.500",""
"C0R580","2019-07-28 19:00:00","10.000","354.000","1.800","27.300","1.000","1006.400","-99.000","6.500","-99.000","-99.000","-99.000","33.800","","25.700",""
"C0Z330","2019-07-28 19:00:00","488.000","2.000","0.300","24.500","0.900","957.800","-99.000","6.000","-99.000","-99.000","-99.000","32.000","","21.900",""
"C0E590","2019-07-28 19:00:00","40.000","15.000","0.400","29.100","0.810","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.900",""
"C0D540","2019-07-28 19:00:00","227.000","216.000","0.900","22.700","0.980","984.500","-99.000","45.500","7.400","313.000","","32.200","","21.700",""
"C0K420","2019-07-28 19:00:00","42.000","175.000","1.400","25.400","0.980","1003.700","-99.000","26.000","-99.000","-99.000","-99.000","32.500","","24.600",""
"C0Z180","2019-07-28 19:00:00","34.000","325.000","0.300","28.200","0.800","1005.900","-99.000","1.500","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0AD10","2019-07-28 19:00:00","27.000","139.000","3.900","29.600","0.710","1004.500","-99.000","1.500","-99.000","-99.000","-99.000","32.200","","27.400",""
"C0M720","2019-07-28 19:00:00","225.000","18.000","0.600","25.500","0.940","983.600","-99.000","5.000","-99.000","-99.000","-99.000","30.700","","23.800",""
"C0V450","2019-07-28 19:00:00","51.000","29.000","1.300","26.200","0.990","1001.800","-99.000","11.000","-99.000","-99.000","-99.000","33.300","","25.100",""
"C0R280","2019-07-28 19:00:00","242.000","61.000","1.400","25.800","-99.000","981.300","-99.000","10.500","-99.000","-99.000","-99.000","28.700","","23.400",""
"C0E610","2019-07-28 19:00:00","850.000","0.000","0.000","22.000","0.980","917.600","-99.000","14.500","-99.000","-99.000","-99.000","26.900","","21.100",""
"C0V610","2019-07-28 19:00:00","22.000","49.000","2.200","27.400","0.880","1005.400","-99.000","6.500","-99.000","-99.000","-99.000","32.200","","26.800",""
"C0Z310","2019-07-28 19:00:00","59.000","8.000","1.100","26.600","0.950","1003.800","-99.000","0.500","-99.000","-99.000","-99.000","30.800","","24.100",""
"C0S700","2019-07-28 19:00:00","507.000","54.000","0.900","24.300","0.990","955.200","-99.000","0.500","-99.000","-99.000","-99.000","29.500","","22.200",""
"C0T9G0","2019-07-28 19:00:00","605.000","0.000","0.000","24.000","0.990","945.700","-99.000","2.000","-99.000","-99.000","-99.000","30.300","","21.500",""
"C0U520","2019-07-28 19:00:00","517.000","0.000","0.100","24.600","0.990","954.600","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","22.300",""
"C0E750","2019-07-28 19:00:00","62.000","73.000","2.300","28.300","0.800","1000.900","-99.000","1.500","-99.000","-99.000","-99.000","31.900","","24.800",""
"C0R400","2019-07-28 19:00:00","15.000","91.000","0.300","28.700","-99.000","1006.500","-99.000","1.000","-99.000","-99.000","-99.000","35.400","","25.700",""
"C0G660","2019-07-28 19:00:00","27.000","133.000","1.400","26.500","0.980","1006.500","-99.000","5.000","-99.000","-99.000","-99.000","33.900","","24.600",""
"C0W140","2019-07-28 19:00:00","21.000","174.000","2.900","28.300","0.880","1006.200","-99.000","3.000","-99.000","-99.000","-99.000","30.900","","25.800",""
"C0U720","2019-07-28 19:00:00","1260.000","24.000","2.100","21.000","0.990","886.200","-99.000","2.000","-99.000","-99.000","-99.000","27.400","","18.900",""
"C0X150","2019-07-28 19:00:00","18.000","92.000","0.900","26.100","1.000","1007.600","-99.000","20.500","-99.000","-99.000","-99.000","32.300","","25.500",""
"C0Z050","2019-07-28 19:00:00","830.000","277.000","0.400","22.000","0.900","921.700","-99.000","0.500","-99.000","-99.000","-99.000","27.600","","19.700",""
"C0I490","2019-07-28 19:00:00","1601.000","234.000","0.600","19.200","0.990","841.100","-99.000","1.000","-99.000","-99.000","-99.000","24.800","","16.600",""
"C0I090","2019-07-28 19:00:00","910.000","235.000","1.200","21.700","1.000","910.700","-99.000","0.500","-99.000","-99.000","-99.000","26.900","","20.400",""
"C0X240","2019-07-28 19:00:00","394.000","0.000","0.000","24.400","0.990","965.700","-99.000","6.500","-99.000","-99.000","-99.000","29.900","","21.900",""
"C0S990","2019-07-28 19:00:00","409.000","20.000","3.200","25.300","0.970","964.600","-99.000","3.500","-99.000","-99.000","-99.000","29.900","","23.200",""
"C0E850","2019-07-28 19:00:00","104.000","68.000","1.300","24.400","0.990","997.200","-99.000","17.500","-99.000","-99.000","-99.000","32.100","","22.800",""
"C0T9B0","2019-07-28 19:00:00","558.000","237.000","1.500","23.000","0.940","949.600","-99.000","5.000","-99.000","-99.000","-99.000","28.600","","22.400",""
"C0G650","2019-07-28 19:00:00","34.000","0.000","0.000","25.600","0.990","1004.000","-99.000","24.000","-99.000","-99.000","-99.000","34.200","","24.500",""
"C0K580","2019-07-28 19:00:00","26.000","100.000","0.700","25.500","0.990","1006.600","-99.000","14.500","-99.000","-99.000","-99.000","33.600","","24.500",""
"C0X050","2019-07-28 19:00:00","25.000","87.000","1.300","25.900","0.990","1004.700","-99.000","11.000","-99.000","-99.000","-99.000","34.200","","24.400",""
"CM0100","2019-07-28 19:00:00","25.000","159.000","1.900","28.100","0.810","1005.800","-99.000","1.000","-99.000","-99.000","-99.000","32.100","","24.400",""
"C0AC70","2019-07-28 19:00:00","71.000","51.000","0.300","29.900","0.720","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.500",""
"CM0130","2019-07-28 19:00:00","11.000","96.000","2.100","27.000","0.860","1007.800","-99.000","1.500","-99.000","-99.000","-99.000","30.600","","26.900",""
"C0W110","2019-07-28 19:00:00","16.000","192.000","2.300","-99.000","-99.000","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X120","2019-07-28 19:00:00","28.000","100.000","0.600","25.900","0.990","-99.000","-99.000","20.500","-99.000","-99.000","-99.000","31.700","","24.900",""
"C0R100","2019-07-28 19:00:00","1006.000","327.000","0.900","20.800","0.990","900.600","-99.000","23.000","-99.000","-99.000","-99.000","27.700","","18.900",""
"C0C700","2019-07-28 19:00:00","151.000","51.000","0.700","29.600","0.670","991.500","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","26.100",""
"C0W130","2019-07-28 19:00:00","18.000","174.000","1.200","28.500","0.750","1005.000","-99.000","0.500","-99.000","-99.000","-99.000","30.900","","26.800",""
"C0F9R0","2019-07-28 19:00:00","20.000","0.000","0.000","29.700","0.970","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.600",""
"C0V660","2019-07-28 19:00:00","25.000","55.000","1.200","27.300","0.860","1006.200","-99.000","0.500","-99.000","-99.000","-99.000","32.600","","26.500",""
"C0G780","2019-07-28 19:00:00","27.000","158.000","1.700","27.500","0.920","1005.000","-99.000","0.500","-99.000","-99.000","-99.000","32.800","","25.600",""
"C0C590","2019-07-28 19:00:00","72.000","270.000","0.700","28.200","0.910","999.100","-99.000","1.500","-99.000","-99.000","-99.000","33.400","","25.200",""
"C0I520","2019-07-28 19:00:00","3860.000","-99.000","-99.000","6.600","0.810","643.700","-99.000","-99.000","-99.000","-99.000","-99.000","11.700","","5.900",""
"C0E530","2019-07-28 19:00:00","341.000","0.000","0.100","27.600","0.860","970.200","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.200",""
"C0M790","2019-07-28 19:00:00","15.000","57.000","0.700","27.300","0.890","1005.900","-99.000","1.500","-99.000","-99.000","-99.000","34.100","","25.600",""
"C0R130","2019-07-28 19:00:00","1040.000","64.000","1.700","20.500","0.990","894.500","-99.000","2.500","-99.000","-99.000","-99.000","25.300","","19.400",""
"C0AH30","2019-07-28 19:00:00","755.000","170.000","7.300","22.100","0.990","925.100","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","21.300",""
"C0X170","2019-07-28 19:00:00","50.000","81.000","0.500","26.200","0.930","1002.000","-99.000","43.000","-99.000","-99.000","-99.000","33.800","","25.400",""
"C0K291","2019-07-28 19:00:00","8.000","80.000","0.800","28.000","0.920","1007.900","-99.000","2.000","-99.000","-99.000","-99.000","31.900","","26.100",""
"C0D480","2019-07-28 19:00:00","223.000","0.000","0.000","25.200","0.980","982.900","-99.000","9.000","-99.000","-99.000","-99.000","33.000","","22.500",""
"C0F0C0","2019-07-28 19:00:00","983.000","0.000","0.000","21.900","0.990","902.200","-99.000","3.000","-99.000","-99.000","-99.000","26.300","","19.800",""
"C0U860","2019-07-28 19:00:00","5.000","145.000","5.600","29.900","0.800","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","27.700",""
"C0UA50","2019-07-28 19:00:00","808.000","138.000","3.200","22.000","0.990","921.200","-99.000","1.000","-99.000","-99.000","-99.000","28.700","","21.200",""
"C0T960","2019-07-28 19:00:00","120.000","0.000","0.000","27.000","0.910","996.600","-99.000","2.000","-99.000","-99.000","-99.000","33.800","","24.200",""
"C0SA80","2019-07-28 19:00:00","136.000","50.000","0.700","27.500","0.830","994.200","-99.000","1.000","-99.000","-99.000","-99.000","31.000","","23.700",""
"C0E780","2019-07-28 19:00:00","160.000","82.000","0.600","28.100","0.910","990.400","-99.000","5.000","-99.000","-99.000","-99.000","32.300","","23.700",""
"C0F9Q0","2019-07-28 19:00:00","149.000","0.000","0.000","29.500","0.800","990.400","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.100",""
"C0F9X0","2019-07-28 19:00:00","166.000","8.000","1.400","29.100","0.720","990.000","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.700",""
"C0F0D0","2019-07-28 19:00:00","3171.000","153.000","2.600","10.300","0.840","699.400","-99.000","0.500","-99.000","-99.000","-99.000","18.400","","9.000",""
"C0S730","2019-07-28 19:00:00","110.000","64.000","3.400","26.900","0.870","997.300","-99.000","1.000","-99.000","-99.000","-99.000","31.300","","25.000",""
"C0T790","2019-07-28 19:00:00","2830.000","119.000","2.100","11.400","1.000","728.600","-99.000","2.000","-99.000","-99.000","-99.000","19.400","","9.300",""
"C0M830","2019-07-28 19:00:00","540.000","56.000","0.300","23.100","0.990","950.200","-99.000","24.000","-99.000","-99.000","-99.000","29.300","","20.400",""
"C0V750","2019-07-28 19:00:00","50.000","56.000","2.100","27.300","1.000","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.500",""
"C0K530","2019-07-28 19:00:00","12.000","112.000","0.700","28.600","0.860","1007.100","-99.000","2.000","-99.000","-99.000","-99.000","31.300","","26.100",""
"C0G850","2019-07-28 19:00:00","62.000","205.000","1.700","27.000","0.900","1000.600","-99.000","43.500","-99.000","-99.000","-99.000","33.900","","26.100",""
"C0M780","2019-07-28 19:00:00","30.000","88.000","0.600","26.500","0.950","1005.500","-99.000","12.000","-99.000","-99.000","-99.000","32.400","","25.100",""
"C0V360","2019-07-28 19:00:00","94.000","311.000","0.800","25.000","0.980","997.800","-99.000","23.000","-99.000","-99.000","-99.000","33.700","","23.200",""
"C0K510","2019-07-28 19:00:00","10.000","121.000","1.000","28.000","0.920","1006.800","-99.000","1.000","-99.000","-99.000","-99.000","32.800","","25.800",""
"C0R380","2019-07-28 19:00:00","2.000","341.000","0.600","28.100","-99.000","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","25.200",""
"C0D650","2019-07-28 19:00:00","97.000","124.000","1.100","27.200","0.860","997.800","-99.000","3.500","-99.000","-99.000","-99.000","31.400","","24.900",""
"C0V630","2019-07-28 19:00:00","19.000","71.000","1.500","26.900","0.840","1008.200","-99.000","3.500","-99.000","-99.000","-99.000","32.900","","26.500",""
"C0U910","2019-07-28 19:00:00","17.000","167.000","2.100","30.000","0.660","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.900",""
"C0U600","2019-07-28 19:00:00","10.000","66.000","1.300","29.100","0.830","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","27.000",""
"C0G820","2019-07-28 19:00:00","29.000","0.000","0.000","26.700","1.000","1004.200","-99.000","8.000","-99.000","-99.000","-99.000","33.300","","24.500",""
"C0R590","2019-07-28 19:00:00","72.000","346.000","1.400","26.400","0.990","1000.100","-99.000","42.000","-99.000","-99.000","-99.000","32.800","","23.900",""
"C0A9E0","2019-07-28 19:00:00","26.000","88.000","1.000","30.500","0.660","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","27.300",""
"C0R480","2019-07-28 19:00:00","57.000","9.000","1.700","26.600","0.920","1001.700","-99.000","28.000","-99.000","-99.000","-99.000","33.200","","25.000",""
"C0X300","2019-07-28 19:00:00","70.000","28.000","0.900","25.900","0.960","1000.600","-99.000","10.000","-99.000","-99.000","-99.000","31.700","","23.400",""
"C0U970","2019-07-28 19:00:00","7.000","138.000","5.600","29.500","0.760","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.100",""
"C0M750","2019-07-28 19:00:00","10.000","112.000","1.400","27.100","0.940","1007.300","-99.000","6.500","-99.000","-99.000","-99.000","32.400","","24.900",""
"C0I110","2019-07-28 19:00:00","161.000","172.000","0.800","25.600","0.990","990.900","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.300",""
"C0V370","2019-07-28 19:00:00","74.000","0.000","0.000","25.100","1.000","1000.600","-99.000","32.000","-99.000","-99.000","-99.000","32.900","","23.900",""
"C0C690","2019-07-28 19:00:00","242.000","148.000","1.500","28.000","0.660","981.300","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.200",""
"C0A540","2019-07-28 19:00:00","401.000","83.000","1.100","25.400","0.900","960.800","-99.000","2.500","-99.000","-99.000","-99.000","31.200","","24.100",""
"C0H950","2019-07-28 19:00:00","192.000","0.000","0.000","25.100","0.990","987.900","-99.000","11.500","-99.000","-99.000","-99.000","32.100","","22.500",""
"C0R360","2019-07-28 19:00:00","20.000","83.000","1.400","28.500","-99.000","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.500",""
"C0O960","2019-07-28 19:00:00","112.000","0.000","0.000","25.000","0.950","995.600","-99.000","7.500","-99.000","-99.000","-99.000","30.900","","24.300",""
"C0AH10","2019-07-28 19:00:00","30.000","100.000","2.500","30.700","0.680","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.100",""
"C0X210","2019-07-28 19:00:00","38.000","75.000","1.400","25.900","1.000","1002.600","-99.000","16.000","-99.000","-99.000","-99.000","32.600","","24.200",""
"C0D430","2019-07-28 19:00:00","87.000","0.000","0.000","25.200","0.990","998.500","-99.000","28.000","-99.000","-99.000","-99.000","32.200","","22.600",""
"C0AD30","2019-07-28 19:00:00","20.000","0.000","0.200","31.000","0.650","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","27.800",""
"C0R240","2019-07-28 19:00:00","87.000","45.000","1.100","26.400","0.970","998.000","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.600",""
"C0U960","2019-07-28 19:00:00","1885.000","234.000","0.900","16.600","0.970","814.400","-99.000","0.500","-99.000","-99.000","-99.000","21.500","","14.700",""
"C0T9E0","2019-07-28 19:00:00","415.000","0.000","0.000","24.700","0.900","965.000","-99.000","5.500","-99.000","-99.000","-99.000","29.600","","23.000",""
"C0D550","2019-07-28 19:00:00","1956.000","0.000","0.000","17.600","0.960","811.100","-99.000","0.000","-99.000","-99.000","-99.000","20.500","","14.700",""
"C0C630","2019-07-28 19:00:00","209.000","256.000","1.400","27.000","0.820","984.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.900",""
"C0UA00","2019-07-28 20:00:00","392.000","319.000","0.300","25.700","0.990","966.900","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","23.000",""
"C0AD40","2019-07-28 20:00:00","32.000","108.000","0.600","29.100","0.720","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.500",""
"C0V350","2019-07-28 20:00:00","36.000","339.000","0.800","26.200","0.920","1005.800","-99.000","16.000","-99.000","-99.000","-99.000","35.700","","25.100",""
"C0W120","2019-07-28 20:00:00","58.000","112.000","0.800","27.300","0.820","1002.500","-99.000","4.500","-99.000","-99.000","-99.000","31.100","","24.300",""
"C0R470","2019-07-28 20:00:00","103.000","311.000","1.000","26.500","0.990","997.800","-99.000","5.500","-99.000","-99.000","-99.000","33.000","","25.200",""
"C0M770","2019-07-28 20:00:00","164.000","76.000","1.200","25.200","1.000","990.600","-99.000","17.500","-99.000","-99.000","-99.000","32.100","","24.600",""
"C0S930","2019-07-28 20:00:00","248.000","0.000","0.000","26.900","0.880","983.400","-99.000","0.500","-99.000","-99.000","-99.000","31.500","","23.700",""
"C0A9B0","2019-07-28 20:00:00","7.000","0.000","0.000","30.600","0.630","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","27.700",""
"C0S660","2019-07-28 20:00:00","794.000","0.000","0.100","22.200","0.930","925.600","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","19.000",""
"C0E790","2019-07-28 20:00:00","344.000","60.000","2.500","25.200","1.000","970.700","-99.000","0.000","8.200","62.000","","30.800","","22.400",""
"C0O810","2019-07-28 20:00:00","161.000","0.000","0.200","25.300","0.990","993.900","-99.000","35.000","-99.000","-99.000","-99.000","32.700","","23.200",""
"C0G880","2019-07-28 20:00:00","92.000","74.000","1.100","25.200","0.930","999.900","-99.000","88.000","-99.000","-99.000","-99.000","32.000","","24.200",""
"C0M640","2019-07-28 20:00:00","155.000","161.000","1.800","25.900","0.990","991.700","-99.000","2.000","-99.000","-99.000","-99.000","31.100","","24.300",""
"C0X270","2019-07-28 20:00:00","33.000","0.000","0.000","25.700","1.000","1006.300","-99.000","46.000","-99.000","-99.000","-99.000","33.100","","23.700",""
"C0R260","2019-07-28 20:00:00","76.000","148.000","0.500","26.400","0.940","999.900","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.900",""
"C0U950","2019-07-28 20:00:00","1012.000","125.000","13.300","21.400","1.000","900.700","-99.000","3.500","-99.000","-99.000","-99.000","27.400","","20.400",""
"C0O860","2019-07-28 20:00:00","38.000","0.000","0.000","26.100","0.990","1004.300","-99.000","63.000","-99.000","-99.000","-99.000","32.400","","24.500",""
"C0UA10","2019-07-28 20:00:00","1711.000","0.000","0.000","18.200","1.000","832.800","-99.000","3.000","-99.000","-99.000","-99.000","21.100","","15.600",""
"C0S980","2019-07-28 20:00:00","901.000","303.000","1.500","22.100","1.000","911.700","-99.000","1.000","-99.000","-99.000","-99.000","28.100","","20.300",""
"C0V770","2019-07-28 20:00:00","26.000","53.000","1.100","27.000","0.990","1005.600","-99.000","13.000","-99.000","-99.000","-99.000","33.300","","25.900",""
"C0X110","2019-07-28 20:00:00","20.000","92.000","1.900","28.100","0.850","1006.900","-99.000","0.500","-99.000","-99.000","-99.000","32.800","","26.800",""
"C0V310","2019-07-28 20:00:00","46.000","25.000","1.500","25.900","1.000","1002.700","-99.000","34.000","-99.000","-99.000","-99.000","33.900","","24.400",""
"C0V810","2019-07-28 20:00:00","32.000","0.000","0.100","27.500","0.890","1003.800","-99.000","6.000","-99.000","-99.000","-99.000","31.900","","27.400",""
"C0G620","2019-07-28 20:00:00","110.000","228.000","1.400","25.900","0.990","997.900","-99.000","2.000","-99.000","-99.000","-99.000","34.700","","23.400",""
"C0AD50","2019-07-28 20:00:00","84.000","198.000","1.800","29.500","0.820","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.500",""
"C0A9A0","2019-07-28 20:00:00","24.000","100.000","1.800","30.500","0.670","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.300",""
"C0A9C0","2019-07-28 20:00:00","35.000","123.000","1.700","29.600","0.690","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.400",""
"C0O830","2019-07-28 20:00:00","127.000","0.000","0.100","25.300","0.990","995.200","-99.000","61.500","-99.000","-99.000","-99.000","32.100","","23.300",""
"C0X310","2019-07-28 20:00:00","9.000","78.000","1.000","26.400","0.920","1008.600","-99.000","7.000","-99.000","-99.000","-99.000","30.700","","26.100",""
"C0S760","2019-07-28 20:00:00","1621.000","11.000","0.700","17.900","1.000","840.300","-99.000","0.500","-99.000","-99.000","-99.000","21.100","","16.700",""
"C0K280","2019-07-28 20:00:00","23.000","94.000","1.700","26.900","0.980","1008.600","-99.000","1.500","-99.000","-99.000","-99.000","34.200","","25.400",""
"C0M650","2019-07-28 20:00:00","20.000","115.000","1.000","26.700","0.940","1007.200","-99.000","1.500","-99.000","-99.000","-99.000","32.300","","25.400",""
"C0X160","2019-07-28 20:00:00","26.000","39.000","0.900","26.500","0.910","1006.200","-99.000","20.000","-99.000","-99.000","-99.000","32.100","","25.900",""
"C0S910","2019-07-28 20:00:00","212.000","194.000","1.600","26.900","0.900","987.000","-99.000","7.000","-99.000","-99.000","-99.000","29.500","","24.200",""
"C0F970","2019-07-28 20:00:00","145.000","148.000","0.300","28.500","0.780","992.300","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.700",""
"C0M690","2019-07-28 20:00:00","33.000","64.000","1.200","26.400","0.960","1004.700","-99.000","19.000","-99.000","-99.000","-99.000","32.200","","24.200",""
"C0M710","2019-07-28 20:00:00","15.000","116.000","2.500","27.300","0.910","1007.400","-99.000","4.000","-99.000","-99.000","-99.000","31.800","","26.100",""
"C0V490","2019-07-28 20:00:00","20.000","21.000","1.900","28.400","0.990","1006.400","-99.000","2.000","-99.000","-99.000","-99.000","32.600","","27.800",""
"C0V690","2019-07-28 20:00:00","30.000","23.000","1.800","27.200","0.910","1005.800","-99.000","1.000","-99.000","-99.000","-99.000","31.600","","27.000",""
"C0E870","2019-07-28 20:00:00","34.000","143.000","1.100","25.200","0.970","1007.000","-99.000","8.500","-99.000","-99.000","-99.000","32.100","","23.700",""
"C0Z210","2019-07-28 20:00:00","126.000","0.000","0.000","27.000","0.920","997.800","-99.000","1.000","-99.000","-99.000","-99.000","32.300","","24.300",""
"C0U770","2019-07-28 20:00:00","5.000","132.000","0.900","28.000","0.810","1009.700","-99.000","1.500","-99.000","-99.000","-99.000","30.800","","24.300",""
"C0M800","2019-07-28 20:00:00","440.000","0.000","0.000","24.000","0.970","961.200","-99.000","0.500","-99.000","-99.000","-99.000","30.100","","21.000",""
"C0A570","2019-07-28 20:00:00","360.000","221.000","1.200","24.100","0.970","970.000","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","22.900",""
"C0S790","2019-07-28 20:00:00","236.000","348.000","0.700","25.300","0.970","985.600","-99.000","3.000","-99.000","-99.000","-99.000","32.800","","22.000",""
